episode_id,source_name,source_policy,tiger_opponent,move_index,total_moves,progress_ratio,action,goats_on_board,goats_placed,winner,bucket
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,68,85,0.8,102,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,69,85,0.8117647058823529,97,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,70,85,0.8235294117647058,71,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,71,85,0.8352941176470589,44,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,72,85,0.8470588235294118,104,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,73,85,0.8588235294117647,56,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,74,85,0.8705882352941177,96,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,75,85,0.8823529411764706,109,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,76,85,0.8941176470588236,104,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,77,85,0.9058823529411765,114,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,78,85,0.9176470588235294,88,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,79,85,0.9294117647058824,38,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,80,85,0.9411764705882353,66,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,81,85,0.9529411764705882,109,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,82,85,0.9647058823529412,37,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,83,85,0.9764705882352941,91,15,15,Goat,goat_win
14,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,84,85,0.9882352941176471,111,15,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,42,60,0.7,56,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,43,60,0.7166666666666667,66,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,44,60,0.7333333333333333,102,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,45,60,0.75,107,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,46,60,0.7666666666666667,111,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,47,60,0.7833333333333333,86,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,48,60,0.8,57,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,49,60,0.8166666666666667,38,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,50,60,0.8333333333333334,28,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,51,60,0.85,58,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,52,60,0.8666666666666667,64,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,53,60,0.8833333333333333,87,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,54,60,0.9,56,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,55,60,0.9166666666666666,91,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,56,60,0.9333333333333333,8,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,57,60,0.95,14,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,58,60,0.9666666666666667,37,12,15,Goat,goat_win
17,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,59,60,0.9833333333333333,46,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,38,54,0.7037037037037037,66,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,39,54,0.7222222222222222,74,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,40,54,0.7407407407407407,86,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,41,54,0.7592592592592593,37,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,42,54,0.7777777777777778,41,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,43,54,0.7962962962962963,66,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,44,54,0.8148148148148148,58,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,45,54,0.8333333333333334,88,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,46,54,0.8518518518518519,37,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,47,54,0.8703703703703703,114,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,48,54,0.8888888888888888,44,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,49,54,0.9074074074074074,109,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,50,54,0.9259259259259259,37,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,51,54,0.9444444444444444,96,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,52,54,0.9629629629629629,104,12,15,Goat,goat_win
19,stable_robust_goat_vs_smart_tiger,stable_robust_goat,smart_tiger,53,54,0.9814814814814815,44,12,15,Goat,goat_win
26,early_robust_goat_vs_normal_tiger,early_robust_goat,normal_tiger,13,18,0.7222222222222222,70,13,13,Goat,goat_win
26,early_robust_goat_vs_normal_tiger,early_robust_goat,normal_tiger,14,18,0.7777777777777778,110,14,14,Goat,goat_win
26,early_robust_goat_vs_normal_tiger,early_robust_goat,normal_tiger,15,18,0.8333333333333334,57,15,15,Goat,goat_win
26,early_robust_goat_vs_normal_tiger,early_robust_goat,normal_tiger,16,18,0.8888888888888888,64,15,15,Goat,goat_win
26,early_robust_goat_vs_normal_tiger,early_robust_goat,normal_tiger,17,18,0.9444444444444444,44,15,15,Goat,goat_win
28,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,11,15,0.7333333333333333,10,10,11,Goat,goat_win
28,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,12,15,0.8,25,11,12,Goat,goat_win
28,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,13,15,0.8666666666666667,70,12,13,Goat,goat_win
28,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,14,15,0.9333333333333333,20,13,14,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,23,32,0.71875,41,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,24,32,0.75,64,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,25,32,0.78125,56,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,26,32,0.8125,107,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,27,32,0.84375,71,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,28,32,0.875,94,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,29,32,0.90625,86,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,30,32,0.9375,111,12,15,Goat,goat_win
31,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,31,32,0.96875,87,12,15,Goat,goat_win
32,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,14,19,0.7368421052631579,15,13,14,Goat,goat_win
32,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,15,19,0.7894736842105263,74,14,15,Goat,goat_win
32,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,16,19,0.8421052631578947,86,14,15,Goat,goat_win
32,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,17,19,0.8947368421052632,111,14,15,Goat,goat_win
32,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,18,19,0.9473684210526315,87,14,15,Goat,goat_win
33,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,13,18,0.7222222222222222,110,10,13,Goat,goat_win
33,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,14,18,0.7777777777777778,35,11,14,Goat,goat_win
33,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,15,18,0.8333333333333334,37,12,15,Goat,goat_win
33,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,16,18,0.8888888888888888,96,12,15,Goat,goat_win
33,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,17,18,0.9444444444444444,74,12,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,39,55,0.7090909090909091,71,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,40,55,0.7272727272727273,44,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,41,55,0.7454545454545455,96,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,42,55,0.7636363636363637,109,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,43,55,0.7818181818181819,71,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,44,55,0.8,67,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,45,55,0.8181818181818182,86,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,46,55,0.8363636363636363,102,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,47,55,0.8545454545454545,73,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,48,55,0.8727272727272727,97,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,49,55,0.8909090909090909,111,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,50,55,0.9090909090909091,43,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,51,55,0.9272727272727272,37,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,52,55,0.9454545454545454,107,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,53,55,0.9636363636363636,102,15,15,Goat,goat_win
34,stable_normal_goat_vs_normal_tiger,stable_normal_goat,normal_tiger,54,55,0.9818181818181818,57,15,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,44,62,0.7096774193548387,91,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,45,62,0.7258064516129032,102,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,46,62,0.7419354838709677,64,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,47,62,0.7580645161290323,107,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,48,62,0.7741935483870968,57,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,49,62,0.7903225806451613,38,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,50,62,0.8064516129032258,63,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,51,62,0.8225806451612904,111,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,52,62,0.8387096774193549,86,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,53,62,0.8548387096774194,8,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,54,62,0.8709677419354839,14,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,55,62,0.8870967741935484,57,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,56,62,0.9032258064516129,64,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,57,62,0.9193548387096774,51,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,58,62,0.9354838709677419,59,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,59,62,0.9516129032258065,94,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,60,62,0.967741935483871,86,13,15,Goat,goat_win
37,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,61,62,0.9838709677419355,37,13,15,Goat,goat_win
48,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,11,15,0.7333333333333333,55,10,11,Goat,goat_win
48,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,12,15,0.8,35,11,12,Goat,goat_win
48,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,13,15,0.8666666666666667,10,12,13,Goat,goat_win
48,mid_normal_goat_vs_normal_tiger,mid_normal_goat,normal_tiger,14,15,0.9333333333333333,25,13,14,Goat,goat_win
50,mid_smart_goat_vs_normal_tiger,mid_smart_goat,normal_tiger,12,17,0.7058823529411765,90,10,12,Goat,goat_win
50,mid_smart_goat_vs_normal_tiger,mid_smart_goat,normal_tiger,13,17,0.7647058823529411,25,11,13,Goat,goat_win
50,mid_smart_goat_vs_normal_tiger,mid_smart_goat,normal_tiger,14,17,0.8235294117647058,95,12,14,Goat,goat_win
50,mid_smart_goat_vs_normal_tiger,mid_smart_goat,normal_tiger,15,17,0.8823529411764706,96,13,15,Goat,goat_win
50,mid_smart_goat_vs_normal_tiger,mid_smart_goat,normal_tiger,16,17,0.9411764705882353,64,13,15,Goat,goat_win
51,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,16,22,0.7272727272727273,107,13,15,Goat,goat_win
51,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,17,22,0.7727272727272727,94,13,15,Goat,goat_win
51,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,18,22,0.8181818181818182,71,13,15,Goat,goat_win
51,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,19,22,0.8636363636363636,87,13,15,Goat,goat_win
51,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,20,22,0.9090909090909091,64,13,15,Goat,goat_win
51,mid_smart_goat_vs_smart_tiger,mid_smart_goat,smart_tiger,21,22,0.9545454545454546,51,13,15,Goat,goat_win
52,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,14,20,0.7,0,13,14,Goat,goat_win
52,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,15,20,0.75,56,13,15,Goat,goat_win
52,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,16,20,0.8,86,13,15,Goat,goat_win
52,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,17,20,0.85,66,13,15,Goat,goat_win
52,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,18,20,0.9,57,13,15,Goat,goat_win
52,mid_robust_goat_vs_normal_tiger,mid_robust_goat,normal_tiger,19,20,0.95,37,13,15,Goat,goat_win
53,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,15,21,0.7142857142857143,86,12,15,Goat,goat_win
53,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,16,21,0.7619047619047619,57,12,15,Goat,goat_win
53,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,17,21,0.8095238095238095,97,12,15,Goat,goat_win
53,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,18,21,0.8571428571428571,104,12,15,Goat,goat_win
53,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,19,21,0.9047619047619048,37,12,15,Goat,goat_win
53,mid_robust_goat_vs_smart_tiger,mid_robust_goat,smart_tiger,20,21,0.9523809523809523,46,12,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,42,59,0.711864406779661,111,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,43,59,0.7288135593220338,86,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,44,59,0.7457627118644068,57,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,45,59,0.7627118644067796,102,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,46,59,0.7796610169491526,64,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,47,59,0.7966101694915254,107,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,48,59,0.8135593220338984,58,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,49,59,0.8305084745762712,38,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,50,59,0.847457627118644,86,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,51,59,0.864406779661017,111,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,52,59,0.8813559322033898,57,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,53,59,0.8983050847457628,8,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,54,59,0.9152542372881356,14,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,55,59,0.9322033898305084,37,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,56,59,0.9491525423728814,86,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,57,59,0.9661016949152542,63,13,15,Goat,goat_win
57,stable_smart_goat_vs_smart_tiger,stable_smart_goat,smart_tiger,58,59,0.9830508474576272,46,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,58,82,0.7073170731707317,97,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,59,82,0.7195121951219512,66,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,60,82,0.7317073170731707,104,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,61,82,0.7439024390243902,37,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,62,82,0.7560975609756098,63,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,63,82,0.7682926829268293,57,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,64,82,0.7804878048780488,94,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,65,82,0.7926829268292683,64,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,66,82,0.8048780487804879,44,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,67,82,0.8170731707317073,88,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,68,82,0.8292682926829268,114,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,69,82,0.8414634146341463,109,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,70,82,0.8536585365853658,37,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,71,82,0.8658536585365854,57,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,72,82,0.8780487804878049,63,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,73,82,0.8902439024390244,94,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,74,82,0.9024390243902439,88,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,75,82,0.9146341463414634,96,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,76,82,0.926829268292683,114,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,77,82,0.9390243902439024,104,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,78,82,0.9512195121951219,107,13,15,Goat,goat_win
58,stable_robust_goat_vs_normal_tiger,stable_robust_goat,normal_tiger,79,82,0.9634146341463414,111,13,15,Goat,goat_win
